"APM_Thompson","APM_Wang","Base_excision_repair","Bcell_Budczies","Bcell_Helmink","Bcells_Danaher","Bcells_Rooney","CCL5-CXCL9_Dangaj","CD39-CD8Tcell_Chow","CD8_Rooney","CD8_Tcells_Danaher","CellCycle","Chemokine_Messina","CIN25_Carter","CIN70_Carter","Co-Inhibition-APC_Rooney","Co-Inhibition-Tcell_Rooney","Co-Stimulation-Tcell_Rooney","CYT_Davoli","CYT_Rooney","Cytotoxic-cells_Bindea","Cytotoxic-cells_Danaher","DNA_replication","EMT2","EMT3","FGFR3_related","Homologous_recombination","ICB-resistance_Peng","IFN_Ayers","ImmuneScore_Roh","ImmunoScore_Hao","IMPRES_Auslander","Inflammatory_Thompson","IPSOV_Shen","IRG_Ayers","M1_Hwang","Macrophage_Danaher","MHC-I_Liu","MHC-I_Rooney","MHC-II_Liu","NK-cells_Danaher","NK-cells_Rooney","PassON_Du","PDL1_Nishino","peri-Tcell_Hwang","proliferation_Pabla","Response_Chen","STAT1_Care","SW480-cells_Bindea","T-helper-cells_Bindea","Tcell-inflamed_Ayers","Tcells_Bindea","Tcells_Danaher","Teff-IFNG_Fehrenbacher","Teff_McDermott","TIS_Damotte","TLS_Cabrita","TMEscoreA_plus","TMEscoreB_plus","TypeI-IFNReponse_Rooney","VIGex_Hernando-Calvo","response"
0.619686170715514,0.53979891972232,-0.391749642744361,-0.519187993125575,-0.00554609786588514,-0.519187993125575,-0.428412508625729,0.57866309867083,0.554607825185189,0.634718152042712,0.765942778352304,-0.275828283848741,0.500727393420803,-0.501755018732726,-0.440569572963109,0.64773636055244,0.57824860818117,0.376799239378567,0.51131709178088,0.579397908767122,0.480763126965694,0.581893912643417,-0.46369758495283,0.518727743705217,-0.330305928619732,0.982476299913824,-0.374702191057747,0.487820873298939,1.34704555428078,0.585050858241591,0.472185106407635,-0.178861564557594,0.686611817501844,0.182346953132615,1.04276252490911,0.427274982768631,0.574752930360825,0.512510113124883,0.928928468830801,0.343583287057092,0.550307556843985,0.689283961774986,0.215656425217852,0.717839701235314,0.345956299527532,0.212465620078302,0.339290031294618,0.681743880177566,0.0909810358338911,0.237815150134388,0.674558918344276,0.419826641563303,0.480938724978291,0.658620689655104,0.718784117680821,0.746723410619279,-0.228029399899964,0.564966816374325,0.0136223655670026,0.37715602349304,0.602615874086205,"NR"
0.452374110900388,0.438904215284449,0.0136916406823454,0.934770114942507,0.448701189707747,0.934770114942507,0.94074031497877,0.722005263442199,0.754941839251451,0.854910072975908,0.873894059519715,0.149194851695368,0.568359776937762,0.0526376344704349,0.23859440112244,0.758834683675178,0.688837359828605,0.776144828181845,0.798208496375076,0.832931173158688,0.620632138433995,0.800259031158903,0.35157279731489,-0.15171541865392,0.232022840956978,-0.348222922771887,0.180622273630698,0.50151597911304,0.785893301324537,0.654494613298109,0.619225844568025,-0.244238540562106,0.727518554743657,0.373725250653527,1.15255278706614,0.554848080282337,0.154768010032911,0.272372924667757,0.422062625682282,0.428430089372736,0.824705544383836,0.828162702516375,0.318666664312253,0.743924159724288,0.473646497493565,0.391964000078462,0.647963900335386,0.634887726785812,-0.488939051037069,0.381679635412631,0.727142035652617,0.809391556635005,0.976037237099184,0.705344827586135,0.793598804803754,0.683208565549732,0.844991091441902,0.579302560781727,-0.057073201441162,0.70653485832505,0.74072515914659,"R"
-0.0129105699376099,0.397409352385349,-0.509743343321296,0.721379310344778,0.426812421891701,0.721379310344778,0.58403142534297,0.698787902883196,0.695003293381669,0.506694248118086,0.554349075031634,-0.290775930361429,0.749261948133388,-0.542045452147411,-0.498581341621964,0.8536645347158,0.713955469453072,0.637498450263191,0.558632042559642,0.50660691715505,0.536550452801509,0.570812737096283,-0.482914806681574,0.772656743865272,0.338868887987011,-0.110945130709543,-0.498433882410594,0.613257733956685,0.293038130962786,0.645670988787598,0.527340736216926,-0.219429844012197,0.59601214639597,0.351647576612547,0.618706369543094,0.460400121674426,0.915076993794516,0.323149117940667,0.652220379606745,0.523378439159251,0.556334386670614,0.740032172813979,0.5703457162097,0.763448722677297,0.324872379596512,-0.659935657763658,0.595189031243136,0.559163798104739,-0.281309621871636,-0.215941654572618,0.629462139613761,0.634786145708642,0.714802896218809,0.425466023640948,0.596603637199385,0.636989611727336,0.664923271452227,-0.0280796419352986,0.433358232360691,0.403348824449424,0.482564453326318,"NR"
-0.504291296652674,-0.396848454540766,0.0820502760824304,0.395698986552714,0.299844299131537,0.395698986552714,0.120240378161465,0.248907738553716,0.218385508911085,0.404423390022477,0.0358497069977332,0.262265537542858,-0.207087855682908,0.447257232113166,0.470285960266399,-0.0506809170833257,0.366784987826912,-0.0427457847107455,0.39976275169483,0.401987820291921,0.27482930935332,0.312680474664864,0.344550813054963,0.227651494018123,0.0620284514078362,0.347801442076205,-0.145018288959901,0.287258372556685,-0.276927043944603,0.0198065407645871,0.158073638636214,0.271083225485736,0.236810310108668,0.137947192542606,-0.201301111737211,0.0151228415218905,0.353265096428512,-0.141660307964537,-0.109566216604285,-0.072100897620844,0.284415523110867,-0.0391670275960674,0.167410219858844,-0.232332792752606,-0.00515358998329898,0.161840728760825,0.238597752584003,0.0548473008221129,0.563019098333061,0.139618554678029,0.136515238642802,-0.296308888806949,-0.438163768415939,0.192333731486771,0.308822198302652,0.105347901092547,0.316652742641296,0.114433191647131,-0.327667849303996,-0.12621415023851,0.347590305062503,"NR"
-0.171436781609186,-0.474451023476157,-0.0956855514324407,0.287023588873582,0.191539603714789,0.287023588873582,0.0520582407989086,0.216023465807805,0.2791325068409,0.278687582600679,0.302539354245752,0.118349205148916,0.287539731226658,0.193815839677316,0.243324733999113,-0.104349824742924,0.180537992872751,0.121126760563426,0.335155614321558,0.323557632761408,0.220384422182609,0.325762339084229,0.205539616502182,0.0308028274237229,-0.48661235799464,0.0280379201379961,0.445283006555612,-0.0671095402495415,0.228811947493931,0.0899387104018681,-0.13058077124652,0.0464566487787799,0.283267355020129,0.0566600838293718,0.225624127921817,-0.0276906936047135,-0.190863734498501,-0.183607041765906,-0.330479747198854,0.0517438341008337,-0.0328066647514655,0.718947489371531,0.163788076418074,0.120315836267983,0.114381328318972,0.218966295532413,-0.145394619571177,0.0485388455204713,-0.241727700429399,0.00880684937042389,0.194755658045326,0.178762443911318,0.0266636018848876,0.456128399214918,0.455622980083008,-0.151382221000484,0.00764104038872881,0.329266701775042,0.036508326551407,-0.54013660345795,0.300854240810034,"NR"
-0.0134482758620378,0.401702808840338,0.262836677882647,0.115674773492994,0.00763509947181515,0.115674773492994,0.111091336702788,0.0810950710300761,-0.0701098521883692,-0.149682961673842,-0.400953694128222,0.442104205298472,0.083417974396393,0.659627656820599,0.575177119606386,0.20632399581695,-0.0950940619857207,-0.0158666283414492,-0.298825125960941,-0.276801103067695,-0.0174218031279255,-0.0174157949189077,0.494254600445259,-0.333346425778979,0.118147339386277,0.455924073852053,0.359290265791245,-0.00785004833696808,0.431145259703805,-0.0673183644199835,0.0142846555738568,-0.0893338302989056,-0.0412013960737787,0.189024604586826,0.22731229166499,0.171026458099587,0.348712939554058,-0.22119704941096,-0.382935937948579,0.10328019876541,0.0197069807526848,-0.34073856002508,0.116668651999555,0.0523987359953875,0.186296029961763,1.07821881545205,-0.0484711591926213,0.103614797897672,0.0641454569368463,0.470857492506734,-0.0437981085413711,0.0382695341998853,-0.338179519595512,-0.0436206896552219,-0.0558161243230283,0.163195205121741,-0.375268636319442,0.220936965862853,-0.0119391432151915,0.486879050185086,-0.0422510922052007,"NR"
-0.0327508502279433,-0.560154451378932,0.0698793359235432,-0.222701149425402,-0.135922304174861,-0.222701149425402,-0.475902001499491,-0.404045316133722,-0.425406938318636,-0.457449864966049,-0.473802137193816,0.267091120502985,-0.530338047668223,0.795628558453757,0.618752941690036,-0.683880246315506,-0.284033561877472,-0.385778801350323,-0.364174472731415,-0.457371021486592,-0.298958471416058,-0.498448097482323,0.463883510989639,-0.633699212689,0.127070982516982,-0.241389659498023,0.581966572018471,-0.5010493749903,-0.240823767986117,-0.451688485025125,-0.454071585575665,0.0321892045756078,-0.437398907246699,-0.0937683777286791,-0.496195641916981,-0.348992746373894,-0.687198345208253,-0.315180309740365,-0.647085348396987,-0.269591968831453,-0.477334099396396,0.273104010293326,-0.0633366128120877,-0.441827061188998,-0.272561155265501,1.32032703461851,-0.503952015219085,-0.508463290871396,-0.0897349571978778,0.27067047766211,-0.489744302596935,-0.359511569007925,-0.162463263019299,-0.365799885475293,-0.423720048267752,-0.546313940547969,-0.552980563732845,0.118615897613722,-0.632011368435975,-0.608253347893921,-0.320177975076167,"R"
0.392359217977382,0.456464144486248,-0.504011358387836,0.608045977011419,-0.321316663545496,0.608045977011419,0.588802976158727,0.487327986409253,0.500142982740331,0.474573349422513,0.553717109042895,-0.422444262274432,0.532167666747148,-0.873528450441478,-0.761089489158208,0.455887616593762,0.546381048025667,0.536799534774475,0.475374978449512,0.408422383086359,0.455127448055201,0.264726014159651,-0.676964386059164,-0.552611180411654,0.0150205136265707,-0.0804941108876332,-0.60804403359565,0.30116883966404,0.663107481173111,0.538138055808676,0.333800782254455,-0.0107861055456797,0.667059855718989,0.197012617023526,0.625281450240758,0.366039376254205,0.217005691483975,0.509941914833823,0.81011203677107,0.313468019348226,0.236378992737254,0.329046794576215,0.338775384373145,0.613099683998847,0.322696658280139,-2.13792899192427,0.274070266791155,0.568578475478305,-0.103188926925511,-0.0589729472941491,0.648939237738658,0.553277913721941,0.581714745431476,0.514813507681735,0.40270243112444,0.616106480021247,0.312836860715765,0.149302281644645,0.285187033332978,0.647795850336041,0.582396056421623,"NR"
0.321935153113084,0.209028177113184,0.235365471651148,-0.360071857781969,0.0406312411559839,-0.360071857781969,-0.0783625008342823,0.628859505034299,0.560577429581126,0.747707030138207,0.652648512007388,0.383096552234305,0.687713490773648,0.641189089209039,0.554053895162605,0.527360422010652,0.597900902973352,0.0693410213840532,0.755531291305069,0.891933815925545,0.380613474949869,0.693724993230117,0.521475148274487,0.664879164490173,0.601243619320415,-0.80514921430125,0.199894540907802,0.309819763622061,1.3208975109199,0.417606021615871,0.402919999271427,-0.172320544641108,0.629366680246623,0.179395954979734,1.13818409500313,0.246952355301628,0.69742587910822,0.120009860361262,0.177914859700532,0.267131294779969,0.65080866313762,-0.450769741917721,-0.0419415735205655,0.646327487086719,0.344812251242957,0.966305232049349,0.226381024563972,0.659758581891697,-0.418879299179491,0.362826305558157,0.660271324010725,0.644765540912254,0.609700034478756,0.691135522791494,0.635411383658663,0.695019810558971,-0.565139922490276,0.567718015421163,0.139499221008832,0.55053525781389,0.699507340168603,"R"
-0.250098948670408,-0.19987368240367,0.290588221432803,-0.459301337327307,-0.323818256847966,-0.459301337327307,-0.285665018967752,-0.390567190283713,-0.0260106314286296,-0.238080237442007,-0.122946110536419,-0.24549275840314,-0.294895378248036,-0.0744418826252504,-0.203842966388161,0.122335229558146,-0.138688426217569,-0.312370948046251,-0.275731279811333,-0.359614363154115,0.158704855436362,-0.142660075870773,0.102881303979061,-0.59543833860755,-0.109481814253853,0.60461290011072,0.09892941339896,-0.299573739931763,-0.638519628034822,-0.0742448527995059,-0.199546844670003,0.101052329446776,-0.179672929640066,-0.203764757499577,-0.872762518756781,-0.167181283648449,-0.185945566678897,-0.104552272404823,-0.114909508761667,0.0217348344163586,-0.160471128985861,-0.270596346087344,0.0263654798843486,0.466862445783253,-0.0725268675522548,-1.17226472861987,-0.323001814882389,-0.316612287113253,0.340394148222803,-0.505018222453663,-0.201495112133608,-0.155358785648664,-0.0671187219859197,-0.0422413793103599,-0.0375222662759047,0.0208725988943632,-0.299005820229807,-0.0231423444475728,-0.207547586595814,-0.467761319044482,-0.0375373649115445,"NR"
