"APM_Thompson","APM_Wang","Base_excision_repair","Bcell_Budczies","Bcell_Helmink","Bcells_Danaher","Bcells_Rooney","CCL5-CXCL9_Dangaj","CD39-CD8Tcell_Chow","CD8_Rooney","CD8_Tcells_Danaher","CellCycle","Chemokine_Messina","CIN25_Carter","CIN70_Carter","Co-Inhibition-Tcell_Rooney","Co-Stimulation-Tcell_Rooney","CYT_Davoli","CYT_Rooney","Cytotoxic-cells_Bindea","Cytotoxic-cells_Danaher","DNA_replication","EMT2","EMT3","FGFR3_related","Homologous_recombination","ICB-resistance_Peng","IFN_Ayers","ImmuneScore_Roh","ImmunoScore_Hao","IMPRES_Auslander","Inflammatory_Thompson","IPSOV_Shen","IRG_Ayers","M1_Hwang","Macrophage_Danaher","MHC-I_Liu","MHC-I_Rooney","MHC-II_Liu","NK-cells_Danaher","NK-cells_Rooney","PassON_Du","PDL1_Nishino","peri-Tcell_Hwang","proliferation_Pabla","Response_Chen","STAT1_Care","SW480-cells_Bindea","T-helper-cells_Bindea","Tcell-inflamed_Ayers","Tcells_Bindea","Tcells_Danaher","Teff-IFNG_Fehrenbacher","Teff_McDermott","TIS_Damotte","TLS_Cabrita","TMEscoreA_plus","TMEscoreB_plus","TypeI-IFNReponse_Rooney","VIGex_Hernando-Calvo","response"
-0.428625129596174,-0.0858417691856159,-0.372676601214342,-0.189091200848751,0.253822037224489,-0.189091200848751,-0.121460838582393,-0.0921047286839736,-0.0848639949701315,-0.342958911080159,-0.334626391096923,-0.377891410453915,0.0127311970241878,-0.56680833532279,-0.56360735026402,-0.175845815756202,-0.0872733198995276,-0.0708211721230161,-0.26791732909375,-0.139289090538256,-0.3889704223596,-0.461091373403459,0.611230988117459,0.0483557930188395,-0.561671701291908,-0.466874535543281,0.169008304009256,-0.115070175681604,0.0670842776269642,-0.178140232602288,-0.145238652235609,-0.113630573248471,-0.114251328069068,0.159297497795869,0.11518948379232,0.569166189658535,0.0401030165112032,-0.231874910137446,0.238018764554096,-0.610201249182711,-0.661049284578452,0.324418754876622,-0.0462350546934271,0.0117672008986648,-0.278331567453077,0.195956833116674,-0.109783748300047,-0.305395624610415,-0.343134488561363,-0.113565472022357,-0.309296047668358,-0.0875783845792257,-0.233977684663555,-0.279894696187512,0.0155110698001132,0.0445401678487143,-0.389463746777698,0.498768172114166,-0.274961645862557,-0.242591264104807,"NR"
0.678403239454723,0.691842542784667,0.334623563871813,0.584770023538377,0.13949510454528,0.584770023538377,0.448310152697388,0.736538476104833,0.665771348674801,0.786407557575011,0.582369443575312,0.201112066658848,0.766112612149542,0.484420992660902,0.550623834787696,0.740933961063664,0.60015033698384,0.734287531806661,0.828171701112875,0.618050190548794,0.775799929837424,0.496790714749618,0.213831132923568,0.567440665294655,-0.783960824218362,0.265355995472095,0.648891745608604,1.29577840965434,0.757526040607012,0.663003666511744,-0.214264440355152,0.776021054517212,0.188164012737202,1.19832880792042,0.507568894122113,0.919226610697745,0.50761519928042,0.86765454082928,0.531555916436354,-0.220706022383954,0.705735797102024,0.420172382281524,0.813088272704137,0.551159335528861,0.706054956855365,0.58919486506368,0.74916649046359,0.0995615050622025,-0.156527737281873,0.721657832062743,0.678909459172067,0.785764264359765,0.758696265739009,0.681020226434278,0.801344715503316,0.615742084815223,0.693711516348403,0.40863558558679,0.456040766042853,0.783391664015257,"NR"
-0.696904319058464,-0.552865257263372,0.431743514594166,-0.558142888751487,-0.291559128896693,-0.558142888751487,-0.71173790505814,-0.835088673737105,-0.765771672268142,-0.386328971590083,0.450248390176423,0.38452032056489,-0.660316861398186,0.71542704964731,0.607816351754816,-0.743419173148999,-0.595654079916743,-0.908015267175219,-0.937488076311109,-0.663576328392659,-0.782819399609737,0.570710955378076,-0.64309452963621,-0.372056493888448,-0.473988806919652,0.371355139791732,-0.629389891384706,-1.11552372011542,-0.723453583776579,-0.574302853548975,0.373041474014749,-0.799870158277376,-0.132797888576499,-1.56976162812379,-0.159345906157749,-0.848692997519073,-0.238277313352767,-0.496823077989684,-0.468444083563646,-0.250355500225226,0.0581844457632613,-0.349376204815882,-0.848321037904511,-0.240804501364425,0.999501391874774,-0.645936193809961,-0.792241502425291,0.172463764871231,-0.227644835264862,-0.839123561271136,-0.78689180261606,-0.88874753514429,-0.670975516903426,-0.64921765678686,-0.752532507575281,-0.637495528943983,-0.324740926835352,-0.667871579691389,0.487542603191758,-0.752963785543456,"R"
-0.462130001226057,-0.106570716314643,-0.108468845501815,-0.645460907182492,-0.364532336543741,-0.645460907182492,-0.550431833093217,-0.471549547497535,-0.455196385038994,-0.352621859999566,-0.163774509804066,0.0278695836754608,-0.099875316852977,0.432465679595991,0.23770108931019,-0.173966997713592,-0.326329388583007,-0.506545455863717,-0.36915739268677,-0.292240466120436,-0.41256950433696,0.102269538258879,0.538304795918698,0.216842988687478,-0.78574637754851,0.221151146496249,0.028432082520516,-0.231404443683472,-0.302035935211608,-0.379754014895269,0.113803380749361,-0.301425370822083,0.087684929081259,-0.29843516414938,-0.175628157853165,0.317104803379046,-0.267148521595174,-0.281162554057603,-0.233923056182445,0.564388292611077,0.238420125107533,-0.175749093566977,-0.341557355275861,-0.107497523006594,0.468576273398087,-0.397682611076765,-0.491309525363517,-0.231212926606922,-0.165640829511807,-0.312033831136175,-0.437291180222977,-0.632020863812914,-0.339258318445714,-0.446942090177074,-0.349390300685978,-0.576180723707338,-0.205152566531142,0.464814857304957,-0.0665677841545223,-0.427366429977372,"R"
-0.0364635228544733,-0.0299930041524935,-0.300887275753706,0.535657484572791,0.304804550174638,0.535657484572791,0.349828357442477,0.69025247647109,0.583966570801806,0.294671360725229,-0.317962313366901,-0.126412174244316,0.641676961764124,-0.0901101700312392,0.111184227845975,0.683769830636012,0.790505281914272,0.540934054406647,0.467174749929636,0.414060827638331,0.542215435515626,-0.177606135468569,0.563001904052547,0.424377034459814,-0.509724673485496,-0.107512495475205,0.56243975171086,0.381054314053119,0.51853237006762,0.599518550177608,-0.0638211898217367,0.598050709068862,0.312533811962593,0.544753800640171,0.398788235893024,0.869999363989061,0.171302428738503,0.493633327494804,0.368788483608562,0.00324344950397365,-0.408155965058655,0.136892816136221,0.708725515136018,0.293113453280811,-0.10540273314529,0.600336783078569,0.531373409540734,0.508914749691434,-0.0254093438538004,0.580801158451258,0.592253319284669,0.779975828509639,0.481031105038479,0.556489471470202,0.498679431687816,0.661935094370931,0.386311148861116,0.467017504645179,0.295000162529716,0.653580053008082,"NR"
0.457025514997217,0.378251254784151,-0.387278331233849,0.583758538276218,-0.0585504690720434,0.583758538276218,0.610679376745138,0.55704906755521,0.488614412996198,0.251620032279707,-0.148642299042391,-0.331750543423187,0.592673899822239,-0.696465978754521,-0.613103719771643,0.513064958353468,0.455423264162957,0.672488190778078,0.56114467408588,0.117273702853668,0.281004696368931,-0.468350603745842,0.703624606157201,0.486835583663327,-0.533219714797728,-0.325880435228143,0.387073891118154,1.06877792881189,0.560801290093703,0.262765946695616,-0.152720488337058,0.582643567554359,0.0484930148695051,0.736748030686148,0.118525661592771,0.0767665203841117,0.25522057994191,0.601585512379396,0.275146632281125,-0.467755696210867,0.205689119351914,0.464099679266184,0.459297888577987,0.366312928492377,-0.849398493443975,0.437143307495651,0.564440766071653,-0.453035739847352,-0.381276970778519,0.55386683343036,0.25475346702442,0.539705915923655,0.590594216733864,0.583207120212901,0.563195623468917,0.546276526644401,0.164861702330385,0.768981739788027,0.219502431810756,0.645769402152732,"NR"
-0.185495571527821,-0.29651499895962,-0.142412775706507,0.705646582297639,0.00969657523408146,0.705646582297639,0.66977197508028,0.0586545853941812,0.0952320247084457,-0.266629819583091,-0.475612082670813,-0.346487648223154,0.31952186950957,-0.383273906996118,-0.480070807544109,0.287753434502473,0.332516461997188,0.133842239185703,-0.162798092209899,0.125395361788488,0.199974549850579,-0.402798705380969,0.46584666563678,0.329091877941244,0.521244036928068,-0.290792596042365,0.136561122828148,-0.510676647901965,0.080124936257017,0.289222958092873,0.091476547536529,0.108464622913497,0.189827885353852,-0.218520499665095,0.0487426103524792,-0.267205806736828,-0.117581766789637,-0.425655049605846,0.073379598063489,-0.0364688974497153,-0.641379792967312,0.140225533701584,0.602692303471365,-0.0106529987333574,-1.14274787599697,0.322252485180294,-0.0181440009172437,0.545425281282365,-0.490751555446493,0.0515042309616433,0.25855024320412,0.371081920891684,-0.103740923910317,0.258326870303752,0.032081476766373,0.316874536526981,-0.402785614225532,0.538078092725738,-0.494052063409902,0.174610244988814,"NR"
-0.396981756846068,0.0999926120260699,-0.116719490300494,0.4121217600608,-0.136732682280088,0.4121217600608,0.0635567386884779,-0.494809391260256,-0.325153006919576,-0.468451850909712,-0.486613672495941,0.226119484613848,-0.468035394574041,0.478699068497046,0.493738876427894,-0.275564678611953,-0.452958073702463,-0.220500552905978,-0.429125596184372,-0.21617467646895,-0.394783291222885,0.419357192997641,-0.304643765903363,0.0145028942178838,0.115237852963653,0.377982978180658,-0.370035527232273,-0.474319558015417,-0.454580619571635,-0.348627449603196,0.0229127799564205,-0.435634827049369,0.14145377447912,-0.369037655602112,0.193674501639072,0.0119570056604559,0.0183226988422377,0.186201705446368,-0.156722074643943,-0.500826761638545,-0.0321144674086732,0.00486527227527647,-0.370897990333387,-0.184192255129712,0.887681351322515,-0.446849796051024,-0.326926722109857,-0.019902440465766,0.148044633065237,-0.427439515824152,-0.352287493037975,-0.389669868329123,-0.559210376971914,-0.101906592368817,-0.398932478000284,-0.460065604487932,-0.147321416984558,-0.170454986671054,0.265169481528013,-0.42941661159934,"NR"
0.4558849496902,0.69013396227684,0.345993892613227,0.205483809402592,-0.353461028684829,0.205483809402592,-0.196218896693848,0.212672589788193,0.478693136319741,0.516982572191814,0.544292527821929,-0.174158566824934,0.21643475682585,0.0331566285770404,0.0277454396556171,0.527229927471537,0.469379805837258,0.436704834605612,0.450365659777449,0.398571575863004,0.464358854754348,0.169884005539487,0.279355538650939,-0.394838997854835,0.325866406380284,0.10899110435661,0.101561885974492,0.58536305180523,0.43689045638872,0.244250578600593,0.158488562458926,0.546386621971167,-0.0510866656701754,0.456395316467192,0.23424926448253,0.168288494562024,0.54635348353974,0.799605698295463,0.308279167506782,0.484865663485043,-0.459881898705291,0.390588784985849,0.45160264563726,0.252488015251782,-0.160627162369361,0.171785871166296,0.499864216860083,0.474019815153849,-0.117362624225351,0.549133287844899,0.203268988634011,0.39583995929009,0.483626124860065,0.238975520858883,0.568491406747287,0.214162265104331,0.540570550528336,-0.297013905918286,0.240501201112267,0.4394527521476,"R"
0.300763595097817,0.107873980660759,0.340195216432665,-0.403892669946071,0.0846123436760093,-0.403892669946071,-0.677458991109577,-0.455936951267936,-0.522262926664134,-0.227070347284183,-0.227027027027066,0.435392027636408,-0.445927359414135,0.660573107134472,0.664522787374291,-0.408555616274207,-0.620754287968314,-0.327754460613794,-0.165023847376769,-0.316722004216293,-0.347877016703558,0.57061655954002,-0.632927157707873,-0.356071599047824,-0.800050877639905,0.35052019012656,-0.428190874144457,0.193811889177903,-0.439341225001405,-0.259865385454001,-0.100079181581151,-0.462779638098987,-0.0583316139474599,-0.30001307859631,-0.353232046134744,-0.348185208595222,-0.185684452926365,-0.0727550241668417,-0.32333246606802,0.452267914362625,-0.594085850556227,-0.215941192047572,-0.261383871788377,-0.273131916038449,2.10475439942802,-0.549745687938085,-0.53512315567435,-0.482282717088153,0.407923754177839,-0.493621868654447,-0.297962005611616,-0.519877870364635,-0.155204249898318,0.00171733876087349,-0.459947439373305,-0.537884565604352,0.212374240862972,-0.542042526045985,-0.396910411124124,-0.501134246763372,"R"
