"APM_Thompson","APM_Wang","Base_excision_repair","Bcell_Budczies","Bcell_Helmink","Bcells_Danaher","Bcells_Rooney","CCL5-CXCL9_Dangaj","CD39-CD8Tcell_Chow","CD8_Rooney","CD8_Tcells_Danaher","CellCycle","Chemokine_Messina","CIN25_Carter","CIN70_Carter","Co-Inhibition-APC_Rooney","Co-Inhibition-Tcell_Rooney","Co-Stimulation-Tcell_Rooney","CYT_Davoli","CYT_Rooney","Cytotoxic-cells_Bindea","Cytotoxic-cells_Danaher","DNA_replication","EMT2","EMT3","FGFR3_related","Homologous_recombination","ICB-resistance_Peng","IFN_Ayers","ImmuneScore_Roh","ImmunoScore_Hao","IMPRES_Auslander","Inflammatory_Thompson","IPSOV_Shen","IRG_Ayers","M1_Hwang","Macrophage_Danaher","MHC-I_Liu","MHC-I_Rooney","MHC-II_Liu","NK-CD56-cells_Danaher","NK-cells_Danaher","NK-cells_Rooney","PassON_Du","PDL1_Nishino","peri-Tcell_Hwang","proliferation_Pabla","Response_Chen","STAT1_Care","SW480-cells_Bindea","T-helper-cells_Bindea","Tcell-inflamed_Ayers","Tcells_Bindea","Tcells_Danaher","Teff-IFNG_Fehrenbacher","Teff_McDermott","TIS_Damotte","TLS_Cabrita","TMEscoreA_plus","TMEscoreB_plus","TypeI-IFNReponse_Rooney","VIGex_Hernando-Calvo","response"
-0.274576879029827,-0.502514905007456,0.112562052670201,-0.646092862872669,-0.173346488457274,-0.646092862872669,-0.227268836220395,-0.532768727455122,-0.553105639081052,-0.633563345294121,-0.511093939728881,0.402775535774212,-0.485773820869424,0.666700285023094,0.653162140675669,-0.528168017374746,-0.403423465629563,-0.300599622524565,-0.546844807596608,-0.617397063694046,-0.459573003177979,-0.623915300079845,0.497974471743492,-0.567905935291261,-0.00640465930022691,0.268514162357436,0.429951932733498,-0.350175739678594,-0.334421506303236,-0.5217178456485,-0.387890698284759,0.195122453477541,-0.544398381796272,-0.0394788201092685,-0.450329619428195,-0.314974257069569,0.41599498661369,-0.325700638465543,-0.378263509410695,-0.0852534037912155,-0.800894237138077,-0.680759057807655,-0.0991831327963622,-0.00012835708682065,-0.684991996466875,-0.274799576952306,1.3010717833349,-0.521311125846296,-0.542501870795631,-0.128377799312715,0.146139648122898,-0.513918273788625,-0.444780891536746,-0.361929998895594,-0.542541573340981,-0.669500414021699,-0.538286413766507,-0.679643448695762,-0.108274960710257,-0.0725660987440799,-0.543635222776013,-0.606806491018322,"NR"
-0.563935512367502,-0.511918999133194,-0.381364813495643,0.0723291677588078,-0.297865706832813,0.0723291677588078,-0.344369235033376,-0.495986115673508,-0.251989151408894,-0.480503863468532,-0.243800320129613,-0.432490415394074,-0.38669079782586,-0.749230538970128,-0.623518268889747,-0.188744918032488,-0.346944435850082,0.194147826000822,-0.326592824335188,-0.356993045590385,-0.119329213188174,-0.515571749036373,-0.578161451195356,0.608659059945702,0.158017938016529,0.909035712314421,-0.646213855179645,-0.376370025581942,-0.615450800918802,-0.459426615138302,-0.375482118972774,0.133498679384906,-0.531643642714359,-0.000498713668437651,-0.20253529501513,0.00865980643404244,-0.54901744314389,-0.278727624980489,-0.584865043880964,-0.0575758617165654,0.167803295170018,-0.562344759065591,-0.292913125069327,0.354113544800964,-0.185031222705666,-0.16637249162899,-1.12273229663451,-0.333628414410418,-0.428319380630147,0.53105949779946,-0.416000141260431,-0.547409007865181,0.24154882898809,-0.00143535386982396,-0.587109175317671,-0.644327905051218,-0.522593633290107,0.1416839153252,-0.52225265190586,0.290631059290053,-0.432532182134437,-0.412894896183611,"NR"
-0.730634705089019,-0.536039641033323,-0.28783006509409,-0.668223036515918,-0.411782038985439,-0.668223036515918,-0.690419221912962,-0.647421962863596,-0.618342529112624,-0.674634280982771,-0.605585605475694,-0.323218836074443,-0.640743684301429,-0.434198208466942,-0.494436252146277,-0.707314380347953,-0.683138475121141,-0.441203506600941,-0.605832001454223,-0.734352577547725,-0.466781339173461,-0.620221456686815,-0.573380707664207,0.225259502251418,-0.210763635321874,0.382127283766656,-0.290274059797787,-0.609482114480682,-0.83324815060239,-0.682535106062395,-0.513815325983526,0.0929304994731988,-0.699992896834107,-0.137561559286554,-0.747649013413861,-0.328683411143159,-0.796367851622512,-0.437062200363645,-0.859027432797306,-0.494906410785933,-0.860409093513449,-0.676215709002061,-0.361298156529784,-0.259273840875572,-0.618866258210014,-0.180650966353987,-0.554514645779895,-0.535087094925273,-0.606784757137708,0.259569901978308,-0.297060298165542,-0.695354697776873,-0.421141850068798,-0.7107761952077,-0.653382519989759,-0.776041954181801,-0.496265640430174,-0.444072001173311,-0.652295396657127,-0.00638763031607528,-0.742374314951662,-0.705915224353846,"NR"
-0.420154454176273,-0.346917384283871,0.442709796389997,-0.143093225973124,-0.326049862173119,-0.143093225973124,-0.442903385941714,-0.701336711432712,-0.635787573332531,-0.569362406845313,-0.336957721603181,-0.026709838705446,-0.6445217583391,0.225426850369389,0.284748897543481,-0.63614755648969,-0.692027568874755,-0.652281428793772,-0.697454866669966,-0.47240313500428,-0.313023622455138,-0.693735803440751,0.349322066002579,-0.412494280360657,-0.270260017068857,0.692719545178644,0.207950354941932,-0.467459290076384,-0.835319329404684,-0.598677333827816,-0.432876850946227,0.282691487384741,-0.652271393694996,-0.236447601753236,-1.04379530114689,-0.351151217856798,-0.859737248840426,-0.257568788423358,-0.633603797537748,-0.276209546406412,-0.488424220877361,0.252735661498961,-0.418665832817604,-0.0699165004981112,-0.495115085278576,-0.215844751708412,0.0977224097094138,-0.586250640580156,-0.592149074711298,0.475986950088333,-0.295278456246249,-0.668427771703858,-0.505725862174678,-0.470796069338304,-0.257252595152252,-0.0445173934416323,-0.538524089265772,-0.298412426767639,-0.203654198437069,-0.116427162085391,-0.289813281737517,-0.621051468964216,"NR"
-0.378392211224348,-0.593263540594764,0.352319014395832,-0.297897174151954,-0.267101169755947,-0.297897174151954,-0.706088851924636,-0.623730550395551,-0.673374198670281,-0.76438134454813,-0.907274533613594,0.110553838466845,-0.421511230726932,0.389398018381504,0.326695544968543,-0.654907177245195,-0.601853203977202,-0.594898856210531,-0.568587323745035,-0.864499392869563,-0.597672736608278,-0.415152594915265,0.261204940548859,-0.521555716048957,0.295641213556021,0.411513785416289,-0.130027889976937,-0.400505080664962,-1.10946631930962,-0.585338410340402,-0.515716787712203,-0.096315708373753,-0.637983730289681,-0.0920968980349194,-1.15867380556179,-0.269042957208889,-0.177163594695076,-0.46315757673479,-0.83992934812546,-0.310947325260348,-0.626517995142093,-0.513550808632355,-0.50772712219935,-0.213271282237333,-0.692222774189453,-0.124802020468223,0.350340887884741,-0.497599320226034,-0.617372792560333,0.319794227092166,-0.196171906366011,-0.642776999159683,-0.631328543602257,-0.841117367781343,-0.673106978696609,-0.783163124482658,-0.653841651911737,-0.0213955138114958,-0.405568326729547,-0.0748738673613434,-0.587240391159709,-0.581545371131878,"NR"
-0.591281402436509,-0.523328266060698,-0.126079083741425,-0.46984521612136,-0.246670345816726,-0.46984521612136,-0.332852415442746,-0.511716237470292,-0.467604740988625,-0.491305547888632,-0.458052765206282,-0.479508904236852,-0.656423417322722,-0.72232422286363,-0.6849805265564,-0.348078379575401,-0.474233489948503,-0.129843388362942,-0.333822873024839,-0.575063472789954,0.00479927860696483,-0.580693925909342,-0.49444234695424,-0.0191141278379609,0.296838921221145,0.811889385659929,-0.283501906631031,-0.45321007891667,-0.828664742226753,-0.614910077305744,-0.365744955697372,0.0208689982206171,-0.594713099527331,-0.141354919224648,-0.297241104386427,-0.24639393195119,-0.678792227864536,-0.163064816565353,-0.353700943864527,-0.293649615370797,-0.439230428486203,-0.505050505050073,-0.762666961033774,-0.0943616168420345,-0.390230168355897,-0.0120704429012258,-2.25926380092345,-0.352322717630696,-0.423693660301992,0.140078168145127,-0.128732894871849,-0.42763931651832,-0.132529110817794,-0.338205081606385,-0.529966288445376,-0.420977090808854,-0.270067243665657,-0.0637181823200376,-0.562071790583815,0.396918204746671,-0.421877786303462,-0.628616310057747,"NR"
-0.351110185381781,-0.418593030314576,-0.194748873292267,-0.733300146468448,-0.365681256206312,-0.733300146468448,-0.724285270545038,-0.721092253025859,-0.653644230482641,-0.771457775562266,-0.902472679104264,0.0551432506417869,-0.732654050406983,-0.448819989497937,-0.269450605625429,-0.307180764592216,-0.666855811380126,-0.567435780718388,-0.780534863867433,-0.630809140082174,-0.646838261735621,-0.620995228422961,-0.286811562354249,0.515645374483319,0.434629557272615,-0.287154983746957,-0.196985368279345,-0.431928544386488,-0.975669854687034,-0.620930491479841,-0.597785184979827,0.153780038109109,-0.73252935067461,-0.0269443928692801,-1.17810224348239,-0.323097265168405,-0.427948001680851,-0.455368969091633,-0.876248827067873,-0.421168099560137,-0.746080812541049,-0.912450360335559,-0.791478088089753,-0.206680959848263,-0.766296848263487,-0.188279108499646,0.227057892743858,-0.573749136406352,-0.669804203002961,0.350589816113987,0.190452699156301,-0.752263538376334,-0.76064168928724,-0.865684001324448,-0.863957597173158,-0.780303009764135,-0.691413819829235,-0.582091606967631,-0.641073710370451,0.537530141123819,-0.425009497459783,-0.746190208024302,"NR"
0.521469438595507,0.583422101295144,0.0840673589809944,-0.152042243747029,-0.291156382482211,-0.152042243747029,-0.404542250130763,0.236585459829259,-0.16547875573232,0.290497003533853,-0.0313500386358272,0.309606259771456,0.60521216137514,0.65064639927915,0.629812716155599,0.0310796965182514,0.047929320817223,0.0369329485991613,-0.0618892508142518,0.356054752180127,-0.229271627183101,-0.0430149088901229,0.389114683268672,0.687839020767885,0.225704624432181,0.204106655882912,0.143708571958273,0.346670617177808,0.497431037304432,0.287027840551474,0.173512756406756,0.0824149827811193,0.084065660752729,0.193963148734122,0.224755631630473,-0.0701457727622774,0.689832192537035,0.182316882671983,0.420875420875424,-0.0167517384923231,0.587260106519653,-0.207740489320402,-0.272601832432161,0.0765840982628566,0.460230722525907,-0.143668841795115,0.942573886292487,0.108208901757352,0.344801298870913,0.0823580464809724,-0.387675310470675,-0.137542697106381,-0.169565986189592,-0.255219938507839,0.0646911128850807,-0.208270213863896,0.101131551499716,-0.284297416696564,0.431741567635868,0.444079093907049,-0.11336278299279,0.0906897683479414,"NR"
-0.271435223341878,0.0236557040349295,-0.235339704384021,-0.561951063343345,-0.141858649744784,-0.561951063343345,-0.630519897497488,0.0742525160612799,-0.351148194905877,-0.103859103628049,-0.447179600397794,-0.0321397166408327,-0.25439139766637,0.114216639345269,0.151643054912424,0.605554084859803,-0.248994490382051,-0.472362026562319,-0.101319579764592,-0.389557346285841,-0.397394739477626,-0.13411484933879,-0.343732732423194,0.51522461610512,0.114523541713396,-0.755104602775508,-0.247366923773066,-0.109838959174144,-0.487914837850169,-0.201687586687857,-0.23397428631472,0.113470891420877,-0.188049650155862,0.171953051527112,-0.223503661901896,-0.184402979099114,0.286155884301274,-0.134915527411003,-0.363566726338103,0.0677996416990869,-0.188798312338044,-0.358668653750274,-0.754283612891994,0.0569290313051669,-0.578322970342229,-0.119293897759535,0.32247064090687,-0.292780984212856,-0.338783121342106,0.0490648284076414,-0.106553370693726,-0.237537341223244,-0.495891765666844,-0.505078944462531,-0.35032893503018,-0.510749458956407,-0.211672226345305,-0.515552687070422,-0.223316498747332,0.0550112883900299,0.171405572980017,-0.314984471552383,"NR"
0.0781293129811084,-0.0789916788754915,0.51703117400118,-0.716536918787795,-0.0733482607337176,-0.716536918787795,-0.6852531161241,-0.676756439712268,-0.661353761177689,-0.760211820898722,-0.804227839717974,0.360512278271428,-0.428663080070754,0.691918624825087,0.660825955299465,-0.802263317692707,-0.65061829921535,-0.683114336724732,-0.814420387980658,-0.798984435368706,-0.708706378131066,-0.79264992497528,0.680378066398777,-0.243490710011702,-0.560812786705494,0.312689738919297,0.476904264341747,-0.309561040468484,-1.24140581072264,-0.52994669845471,-0.405467319352505,-0.0188608461919488,-0.640540818870246,0.0445398923942213,-1.05983953330925,-0.268972160783886,-0.419483481836416,-0.0723202695534483,0.0174973781532096,-0.243463212364608,-0.782843894899177,-0.811974956993224,-0.423345049146872,-0.147319766447972,-0.767676767676205,-0.296730650117016,1.18903743459947,-0.551306670554468,-0.65685004781295,0.190021902319585,0.0855852854418553,-0.657037716452439,-0.83843314745438,-0.825935740310885,-0.617710468717535,-0.560909996162352,-0.635724113743462,-0.710016067553209,-0.212746797778194,-0.154088783300037,-0.516792299804363,-0.749755456052227,"NR"
